Word,Count,TF.IDF
imprisoned,0,0.0
globe,5,0.011904761904761904
began,44,0.01592413359900524
cleaned,1,0.004135632367062396
25,0,0.0
analysis,1,0.0031474478449699107
reports,1,0.0
herefordshire,0,0.0
black,30,0.010857363817503574
fringe,0,0.0
sensationalism,0,0.0
flattered,1,0.0031474478449699107
sequence,1,0.004135632367062396
entreated,0,0.0
mind,35,0.0
employing,0,0.0
disgrace,2,0.004761904761904762
player,2,0.008271264734124793
ear,12,0.0043429455270014294
jacket,1,0.002380952380952381
dread,1,0.0012251742210232343
impulse,4,0.00701871994444006
shown,11,0.013476916431255577
bean,0,0.0
poor,30,0.0
discover,5,0.0
signalled,0,0.0
60,1,0.0
adder,1,0.005528400225922292
impulsively,0,0.0
wall,9,0.011026567989209108
happy,26,0.009409715308503097
oil,1,0.0031474478449699107
shimmering,1,0.005528400225922292
humour,1,0.002380952380952381
tails,0,0.0
paragraph,12,0.0
dundas,0,0.0
transcribe,1,0.0
education,1,0.001754679986110015
calculate,1,0.0
focus,0,0.0
lameness,0,0.0
pinch,0,0.0
stroud,0,0.0
simplify,0,0.0
blunders,0,0.0
decidedly,0,0.0
remove,1,0.0
driving,2,0.0024503484420464686
cooking,0,0.0
congenial,0,0.0
chambers,2,0.0024503484420464686
knots,0,0.0
lured,2,0.008271264734124793
highest,4,0.0014476485090004767
government,0,0.0
complete,3,0.002299486392052588
son,22,0.0
clock,24,0.0
updated,3,0.0
firemen,0,0.0
notice,6,0.0
check,2,0.0
reaped,0,0.0
rambling,0,0.0
afford,4,0.0030659818560701177
ruefully,0,0.0
planned,0,0.0
lies,1,7.664954640175294E-4
lazily,0,0.0
space,2,7.238242545002383E-4
grasped,0,0.0
martyrdom,1,0.005528400225922292
tweed,0,0.0
gain,6,0.004598972784105176
apply,1,0.0
suspicion,0,0.0
tonnage,0,0.0
relapsing,0,0.0
language,4,0.0
board,1,0.001754679986110015
individual,5,0.0
relate,0,0.0
interest,18,0.01379691835231553
perplexity,1,0.0012251742210232343
successful,1,0.001754679986110015
determination,0,0.0
slide,0,0.0
bounded,1,0.0012251742210232343
ground,9,0.003257209145251072
impatient,0,0.0
charges,2,0.0
delirium,0,0.0
rien,0,0.0
uncontrollable,1,0.005528400225922292
hide,7,0.0053654682481227055
drooping,0,0.0
tug,0,0.0
deduce,0,0.0
appears,1,0.0
14,1,0.001754679986110015
headgear,0,0.0
varied,0,0.0
ink,0,0.0
pictured,3,0.009442343534909732
worth,11,0.00398103339975131
curt,0,0.0
entailed,0,0.0
cringe,0,0.0
amused,6,0.007351045326139405
detected,1,0.002380952380952381
error,5,0.003832477320087647
distrusted,1,0.001754679986110015
san,2,0.011056800451844585
vital,2,0.00350935997222003
emerged,1,0.0031474478449699107
turned,54,0.0
expression,26,0.009409715308503097
kempt,0,0.0
abode,0,0.0
discriminate,0,0.0
precise,1,0.0031474478449699107
struggling,1,0.0012251742210232343
terribly,16,0.01960278753637175
ll,6,0.0021714727635007147
affected,3,0.002299486392052588
cost,5,0.0
wrung,2,0.004761904761904762
assisted,1,0.001754679986110015
beef,0,0.0
derbies,0,0.0
inform,1,0.002380952380952381
heavy,27,0.009771627435753215
betrayed,0,0.0
enthusiasm,0,0.0
escape,11,0.0
proprietor,0,0.0
party,8,0.0
brushed,1,0.002380952380952381
marines,0,0.0
wheeler,0,0.0
mingled,0,0.0
chill,2,0.00350935997222003
shan,5,0.003832477320087647
commonplaces,0,0.0
dates,1,0.002380952380952381
stamped,4,0.009523809523809525
date,5,0.0
instant,0,0.0
maxim,0,0.0
fraud,0,0.0
notable,0,0.0
shudder,7,0.00857621954716264
usual,4,0.0
attired,0,0.0
manners,2,7.238242545002383E-4
worm,1,0.002380952380952381
millionaire,0,0.0
contortions,0,0.0
kettle,0,0.0
pilot,0,0.0
trampled,2,0.004761904761904762
sacrifice,6,0.007351045326139405
member,4,0.009523809523809525
deep,10,0.0
healthy,1,7.664954640175294E-4
spark,0,0.0
erected,0,0.0
kicks,0,0.0
bandaged,0,0.0
julia,0,0.0
resource,0,0.0
carrying,4,0.0014476485090004767
scales,0,0.0
quartering,0,0.0
frock,2,0.004761904761904762
planter,0,0.0
friends,29,0.0
deserved,0,0.0
vacantly,0,0.0
iron,3,0.0036755226630697025
despaired,0,0.0
waiter,3,0.0052640399583300445
rolled,0,0.0
dismantled,0,0.0
curving,1,0.0031474478449699107
charged,0,0.0
mercifully,0,0.0
transpired,0,0.0
mrs,11,0.008431450104192823
postmark,0,0.0
hid,1,7.664954640175294E-4
blur,0,0.0
bred,1,7.664954640175294E-4
live,28,0.0
bowed,7,0.002533384890750834
weedy,0,0.0
humble,1,7.664954640175294E-4
capital,3,0.0
eyes,109,0.0
greatest,6,0.004598972784105176
apache,0,0.0
fresno,0,0.0
preceded,0,0.0
expensive,1,0.0031474478449699107
sardonic,0,0.0
forfeit,0,0.0
devoured,0,0.0
inspiring,0,0.0
ship,3,0.0052640399583300445
resolved,1,7.664954640175294E-4
31,0,0.0
assurance,0,0.0
april,0,0.0
speeding,0,0.0
insinuating,0,0.0
sleepless,1,0.001754679986110015
frantic,1,0.002380952380952381
representative,1,0.005528400225922292
wicked,8,0.0061319637121402355
realise,0,0.0
fleecy,0,0.0
engaged,7,0.0
purse,0,0.0
unravel,0,0.0
blanche,0,0.0
lack,5,0.011904761904761904
assured,3,0.002299486392052588
permit,0,0.0
passage,3,0.0010857363817503574
necessitate,0,0.0
sense,34,0.0
smoothed,0,0.0
baying,0,0.0
powerful,0,0.0
estates,0,0.0
journey,1,0.0
tired,18,0.022053135978418216
holiday,0,0.0
constable,1,0.0031474478449699107
recompense,0,0.0
takes,4,0.0
progress,0,0.0
maudsley,0,0.0
completed,0,0.0
moodily,0,0.0
issues,0,0.0
easy,3,0.0
receipt,2,0.0
abnormally,0,0.0
2nd,0,0.0
preserving,0,0.0
hundred,10,0.0
van,0,0.0
sufficient,2,0.0024503484420464686
lash,1,0.004135632367062396
forefingers,0,0.0
hunting,1,7.664954640175294E-4
shopping,0,0.0
boiling,0,0.0
trunks,1,0.002380952380952381
income,0,0.0
characterises,0,0.0
devoid,0,0.0
schoolmaster,0,0.0
gap,0,0.0
advertised,0,0.0
tend,0,0.0
prank,0,0.0
strange,46,0.0
wedlock,0,0.0
ate,2,0.0015329909280350589
engineers,0,0.0
travellers,0,0.0
bars,3,0.0052640399583300445
trooped,0,0.0
smoking,7,0.00857621954716264
hollowed,2,0.011056800451844585
diligence,0,0.0
narrated,0,0.0
rare,2,0.00350935997222003
quickly,6,0.004598972784105176
painted,32,0.05614975955552048
withdraw,0,0.0
po,0,0.0
international,1,0.0
wages,0,0.0
clerk,0,0.0
rug,0,0.0
reached,14,0.005066769781501668
offering,1,0.0012251742210232343
faces,10,0.003619121272501191
adopted,1,0.001754679986110015
serenely,0,0.0
boscombe,0,0.0
lifted,4,0.0
bumping,0,0.0
cherry,0,0.0
hope,23,0.0
seventy,0,0.0
worthy,5,0.006125871105116171
grow,10,0.003619121272501191
diving,0,0.0
openness,0,0.0
beat,3,0.0036755226630697025
paramount,0,0.0
albert,0,0.0
undid,0,0.0
sofa,9,0.015792119874990133
friendly,1,7.664954640175294E-4
solely,0,0.0
copier,0,0.0
assumed,2,0.0024503484420464686
bullion,0,0.0
admitted,1,7.664954640175294E-4
establishment,0,0.0
indulge,0,0.0
remark,1,3.619121272501192E-4
survivor,0,0.0
meaning,3,0.0010857363817503574
regretted,1,0.0031474478449699107
addressing,0,0.0
explanation,7,0.0
note,13,0.0
suitor,0,0.0
gazette,1,0.0031474478449699107
decoyed,0,0.0
12th,0,0.0
wondering,9,0.006898459176157765
rockies,0,0.0
secreting,0,0.0
implicit,0,0.0
lenient,0,0.0
deranged,0,0.0
ray,0,0.0
opinion,5,0.0018095606362505956
chance,15,0.0
bargain,2,0.00350935997222003
ado,0,0.0
veins,4,0.00701871994444006
possessed,3,0.0
pillows,0,0.0
robberies,0,0.0
bouquet,0,0.0
thresholds,0,0.0
paid,12,0.0
supposed,1,3.619121272501192E-4
yards,4,0.0030659818560701177
banking,0,0.0
scheming,0,0.0
pierce,0,0.0
maddening,0,0.0
saxon,0,0.0
doorway,2,0.00350935997222003
intimate,4,0.009523809523809525
branded,1,0.0031474478449699107
forever,0,0.0
cease,3,0.0
afforded,0,0.0
mcfarlane,0,0.0
garments,1,0.002380952380952381
intensity,0,0.0
valuable,0,0.0
floor,11,0.008431450104192823
suspicions,1,7.664954640175294E-4
equality,0,0.0
aquiline,0,0.0
engage,0,0.0
logical,1,0.004135632367062396
shots,0,0.0
extinguishes,0,0.0
choked,1,0.001754679986110015
forgot,4,0.0014476485090004767
opening,2,7.238242545002383E-4
ascertain,0,0.0
folding,0,0.0
mania,1,0.002380952380952381
convincing,0,0.0
neville,0,0.0
cab,2,0.006294895689939821
ignorance,2,0.0015329909280350589
pathway,0,0.0
gaining,1,0.001754679986110015
palm,2,0.006294895689939821
dreadful,43,0.0
sweat,1,0.001754679986110015
retort,0,0.0
enemies,4,0.004900696884092937
gush,0,0.0
satisfied,6,0.004598972784105176
resolution,0,0.0
acting,15,0.03571428571428571
food,1,7.664954640175294E-4
glands,0,0.0
eccentricity,0,0.0
bizarre,0,0.0
computers,2,0.0
newly,2,0.0024503484420464686
dashed,1,0.001754679986110015
chagrin,0,0.0
supply,0,0.0
unacquainted,0,0.0
order,5,0.0
mining,0,0.0
unclaspings,0,0.0
solemnly,3,0.0036755226630697025
mail,2,0.0
acted,3,0.0036755226630697025
gossiping,0,0.0
house,54,0.0
disease,1,0.002380952380952381
loitering,1,0.004135632367062396
horsham,0,0.0
ve,1,7.664954640175294E-4
entrance,2,7.238242545002383E-4
spoils,0,0.0
savannah,0,0.0
motioned,1,0.002380952380952381
girl,41,0.0
fill,4,0.004900696884092937
allied,0,0.0
rival,1,0.001754679986110015
simple,8,0.0
knot,0,0.0
utf,0,0.0
putty,0,0.0
commercial,1,0.0
jollification,0,0.0
frantically,0,0.0
dispose,0,0.0
artist,29,0.09127598750412741
registers,0,0.0
recalled,1,0.0012251742210232343
axiom,0,0.0
things,130,0.0
pleading,0,0.0
helped,4,0.004900696884092937
weakening,0,0.0
male,0,0.0
alas,0,0.0
adhesive,0,0.0
raised,4,0.0014476485090004767
anxiety,1,7.664954640175294E-4
peace,5,0.0018095606362505956
beam,1,0.001754679986110015
imitated,0,0.0
escapade,0,0.0
varieties,0,0.0
beryl,1,0.005528400225922292
heated,1,0.001754679986110015
promotion,1,0.0
refusal,0,0.0
tramped,1,0.005528400225922292
scene,13,0.009964441032227883
wigs,0,0.0
splash,0,0.0
encyclop,0,0.0
final,0,0.0
elect,3,0.0
cigars,2,0.006294895689939821
destiny,2,0.0024503484420464686
resistless,0,0.0
oak,2,0.00350935997222003
prospecting,0,0.0
theoretical,0,0.0
clothes,5,0.0018095606362505956
bitten,1,0.004135632367062396
epistle,0,0.0
occupy,0,0.0
stoutly,0,0.0
manager,2,0.006294895689939821
dun,0,0.0
legible,0,0.0
selection,1,0.0031474478449699107
kitchen,0,0.0
monotonous,2,0.006294895689939821
father,13,0.0
barque,0,0.0
overjoyed,0,0.0
compressed,1,0.0
bride,2,0.0024503484420464686
columns,0,0.0
origin,4,0.004900696884092937
astute,0,0.0
cardboard,0,0.0
humiliation,1,0.001754679986110015
farther,0,0.0
disregarded,0,0.0
straggling,1,0.0031474478449699107
curiosity,13,0.0047048576542515486
obstinate,0,0.0
wondered,12,0.0043429455270014294
shortcomings,0,0.0
stile,0,0.0
digesting,0,0.0
appearing,1,0.0
en,0,0.0
sprung,0,0.0
deductible,1,0.0
returns,1,0.0
colonel,0,0.0
majesty,0,0.0
anger,1,3.619121272501192E-4
defects,3,0.0
smell,2,0.0024503484420464686
visit,4,0.0
pshaw,0,0.0
tall,4,0.0014476485090004767
worked,4,0.004900696884092937
spare,5,0.0018095606362505956
creditable,0,0.0
magnifico,0,0.0
loved,21,0.0076001546722525015
belongs,4,0.0030659818560701177
doubt,11,0.0
hysterical,1,0.0031474478449699107
earnestly,0,0.0
escort,0,0.0
finns,0,0.0
proves,0,0.0
stress,0,0.0
remaining,3,0.0
sixteen,2,0.004761904761904762
typewritten,0,0.0
64,1,0.0
lords,0,0.0
pick,1,0.001754679986110015
storied,0,0.0
leaning,9,0.011026567989209108
excitable,0,0.0
tiniest,0,0.0
stream,0,0.0
ice,3,0.0036755226630697025
ruffians,0,0.0
race,7,0.012282759902770104
parcel,0,0.0
californian,0,0.0
settles,1,0.005528400225922292
bending,2,0.00350935997222003
overtopped,0,0.0
official,3,0.0
elbow,2,0.0015329909280350589
predominated,0,0.0
deductions,0,0.0
scuffle,0,0.0
sternly,1,0.0012251742210232343
believed,4,0.0030659818560701177
status,4,0.0
whoa,0,0.0
persuade,2,0.004761904761904762
informality,0,0.0
checks,1,0.0
inspector,0,0.0
transformer,0,0.0
precursor,0,0.0
revealed,12,0.01470209065227881
cascade,0,0.0
whitney,0,0.0
papier,0,0.0
cleverness,0,0.0
love,112,0.0
travelling,0,0.0
howl,0,0.0
silence,11,0.0
mottled,0,0.0
depressed,0,0.0
promptly,0,0.0
shepherd,0,0.0
chamois,0,0.0
fields,3,0.0036755226630697025
screen,18,0.04285714285714286
clues,0,0.0
tossing,1,0.001754679986110015
jose,0,0.0
instep,0,0.0
dint,0,0.0
discontent,1,0.002380952380952381
highroad,0,0.0
malay,1,0.004135632367062396
bob,0,0.0
ross,0,0.0
gregory,1,0.0
coachman,1,0.001754679986110015
brazen,0,0.0
blot,0,0.0
amply,0,0.0
journeys,0,0.0
formats,2,0.0
moist,1,0.004135632367062396
paradol,0,0.0
hypertext,1,0.0
client,0,0.0
colour,21,0.0076001546722525015
shaped,11,0.034621926294669016
comment,0,0.0
weighing,0,0.0
gossips,0,0.0
thickening,0,0.0
tinged,0,0.0
verrons,0,0.0
acid,3,0.016585200677766875
suggestive,0,0.0
expect,2,0.0015329909280350589
vacant,1,0.002380952380952381
ago,18,0.0
hate,11,0.0
mature,0,0.0
badly,6,0.007351045326139405
reckless,3,0.009442343534909732
genial,3,0.0052640399583300445
poisoner,0,0.0
gentlemanly,0,0.0
sinned,0,0.0
madness,9,0.015792119874990133
distinct,1,0.0012251742210232343
diggings,0,0.0
seeds,2,0.011056800451844585
director,1,0.0
cries,3,0.0036755226630697025
startled,4,0.0030659818560701177
revenue,1,0.0
sobbed,0,0.0
ball,2,0.00350935997222003
token,0,0.0
grown,7,0.002533384890750834
slice,0,0.0
typewriting,0,0.0
struggle,1,7.664954640175294E-4
coffee,8,0.01403743988888012
story,13,0.0
cool,5,0.0018095606362505956
variable,0,0.0
doddering,0,0.0
unpleasantness,0,0.0
library,14,0.0
inconvenience,0,0.0
picked,4,0.00701871994444006
249,0,0.0
genii,0,0.0
examination,2,0.00350935997222003
soled,0,0.0
consults,0,0.0
link,1,0.0031474478449699107
famous,1,0.001754679986110015
senders,0,0.0
helps,0,0.0
gale,0,0.0
compress,0,0.0
february,0,0.0
reasoned,1,0.004135632367062396
audible,1,0.001754679986110015
admiration,2,0.006294895689939821
tallish,0,0.0
written,13,0.0
resist,3,0.0036755226630697025
conducting,0,0.0
kneeling,0,0.0
stored,3,0.0
insolence,0,0.0
wonderfully,6,0.010528079916660089
agricultural,0,0.0
hollow,3,0.0052640399583300445
meanly,0,0.0
crumpled,1,0.0031474478449699107
missing,0,0.0
fury,0,0.0
called,22,0.0
cousin,1,7.664954640175294E-4
hadn,4,0.009523809523809525
sarasate,0,0.0
bones,1,0.0012251742210232343
heavier,0,0.0
covered,13,0.0047048576542515486
hauling,0,0.0
daytime,0,0.0
conduct,1,3.619121272501192E-4
paper,11,0.0
gaiters,0,0.0
servant,21,0.02572865864148792
hubbub,0,0.0
yellow,22,0.026953832862511153
terminated,0,0.0
sheets,0,0.0
sound,13,0.0
curious,48,0.0
memoranda,0,0.0
fitness,1,0.0
doubted,0,0.0
incalculable,0,0.0
chronic,0,0.0
customer,0,0.0
wee,0,0.0
libraries,0,0.0
freckled,2,0.006294895689939821
pallet,0,0.0
bosom,0,0.0
flaming,0,0.0
deluded,0,0.0
receiving,1,0.0
back,100,0.0
perceived,0,0.0
standi,0,0.0
machinery,0,0.0
sharing,2,0.0
foreign,1,0.002380952380952381
unopened,0,0.0
feeble,0,0.0
management,1,0.002380952380952381
naturally,0,0.0
accidental,1,0.001754679986110015
anstruther,0,0.0
dash,1,0.002380952380952381
haggard,4,0.012589791379879643
bore,5,0.0
fascination,8,0.025179582759759286
leakage,0,0.0
concise,0,0.0
unapproachable,0,0.0
promises,1,0.001754679986110015
disadvantages,0,0.0
burrowing,0,0.0
pitch,0,0.0
hurrying,2,7.238242545002383E-4
lived,12,0.0043429455270014294
imagine,5,0.0
formidable,0,0.0
preoccupied,1,0.004135632367062396
smoothness,0,0.0
slipping,0,0.0
acquiesce,0,0.0
laurel,2,0.008271264734124793
chin,0,0.0
threshold,0,0.0
ceaseless,0,0.0
exists,1,0.0
september,0,0.0
repulsive,0,0.0
periodic,1,0.0
interests,0,0.0
brewer,0,0.0
pince,0,0.0
secreted,0,0.0
bandage,0,0.0
16a,0,0.0
disgraceful,1,0.0031474478449699107
printed,2,0.0
corner,14,0.0
remained,2,0.0
indemnity,1,0.0
faithfully,1,0.001754679986110015
roughs,0,0.0
revealing,0,0.0
earned,0,0.0
wasted,4,0.00701871994444006
cobb,0,0.0
averted,1,0.002380952380952381
preceding,2,0.004761904761904762
capable,1,0.002380952380952381
revellers,0,0.0
awoke,1,7.664954640175294E-4
ledgers,0,0.0
fur,2,0.00350935997222003
feed,2,0.00350935997222003
scala,0,0.0
pool,2,0.0024503484420464686
3rd,0,0.0
guessed,1,0.001754679986110015
dashing,1,0.002380952380952381
feat,0,0.0
aunt,14,0.02456551980554021
shutter,0,0.0
wont,0,0.0
zealand,0,0.0
perform,2,0.0
developed,2,0.004761904761904762
trusted,0,0.0
velvet,5,0.008773399930550074
resolve,0,0.0
protestation,0,0.0
park,10,0.003619121272501191
shamefully,0,0.0
constabulary,0,0.0
bridal,0,0.0
dundee,0,0.0
requirements,4,0.0
confide,0,0.0
vulgar,15,0.018377613315348512
sleuth,0,0.0
empire,0,0.0
ft,0,0.0
association,0,0.0
eliminated,0,0.0
convinced,1,0.0012251742210232343
specific,1,0.0
bustled,2,0.006294895689939821
moment,68,0.0
georgia,0,0.0
fairbanks,1,0.0
argue,3,0.0052640399583300445
northumberland,0,0.0
consoled,2,0.008271264734124793
wouldn,4,0.004900696884092937
drunk,3,0.0036755226630697025
forced,5,0.0018095606362505956
fish,0,0.0
persevering,0,0.0
renew,0,0.0
streets,7,0.0053654682481227055
cashbox,0,0.0
horses,1,0.0012251742210232343
sides,2,0.0015329909280350589
stabbed,3,0.007142857142857143
forbidden,1,0.002380952380952381
gummed,0,0.0
stopping,1,7.664954640175294E-4
incorrigible,2,0.008271264734124793
fees,4,0.0
menaced,0,0.0
bee,3,0.007142857142857143
rack,0,0.0
recorded,0,0.0
platitudes,0,0.0
fait,0,0.0
rumours,2,0.006294895689939821
character,6,0.0
enormous,2,0.0024503484420464686
freed,1,0.002380952380952381
jokes,0,0.0
waited,10,0.007664954640175294
times,25,0.0
remorseless,0,0.0
mortimer,0,0.0
sneer,3,0.009442343534909732
frisco,0,0.0
gustave,0,0.0
diamond,2,0.006294895689939821
softer,0,0.0
lurched,0,0.0
dangling,0,0.0
orphanage,0,0.0
wilderness,0,0.0
intentions,1,0.001754679986110015
heiress,2,0.006294895689939821
crucial,0,0.0
preserved,1,0.001754679986110015
stuff,2,0.00350935997222003
refer,0,0.0
quench,0,0.0
bell,11,0.00398103339975131
unlocking,0,0.0
distinctive,0,0.0
departure,0,0.0
strayed,1,0.005528400225922292
liability,3,0.0
early,11,0.008431450104192823
walls,3,0.0052640399583300445
jackson,0,0.0
unsolicited,1,0.0
wedged,1,0.004135632367062396
stamping,1,0.001754679986110015
bare,2,0.0015329909280350589
outset,0,0.0
fixed,5,0.0018095606362505956
tunnel,0,0.0
wealth,6,0.0021714727635007147
deserts,0,0.0
means,16,0.0
checkmate,0,0.0
gratitude,0,0.0
moulton,0,0.0
0,0,0.0
gave,22,0.0
books,9,0.003257209145251072
appearance,8,0.0028952970180009534
maker,4,0.016542529468249585
immediately,3,0.0
bar,6,0.010528079916660089
cornwall,0,0.0
dreamy,2,0.004761904761904762
assume,1,0.0012251742210232343
tangle,0,0.0
wood,7,0.002533384890750834
punish,0,0.0
brown,8,0.0028952970180009534
woke,3,0.0052640399583300445
defence,0,0.0
stool,1,0.001754679986110015
smiles,3,0.007142857142857143
continuously,0,0.0
slurring,0,0.0
midnight,5,0.003832477320087647
809,1,0.0
barrow,0,0.0
rough,12,0.01470209065227881
administration,0,0.0
texas,0,0.0
20,2,0.0
lonelier,0,0.0
unwise,0,0.0
begged,1,7.664954640175294E-4
multiply,1,0.004135632367062396
chair,31,0.0
unlike,2,0.00350935997222003
liable,1,0.0
agonies,0,0.0
certificates,0,0.0
stillness,2,0.00350935997222003
soothing,0,0.0
survive,3,0.0
communicative,0,0.0
centred,0,0.0
vere,0,0.0
anderson,0,0.0
hook,0,0.0
spirit,11,0.008431450104192823
frosty,0,0.0
echo,4,0.009523809523809525
uneasiness,0,0.0
bitter,7,0.0
confirm,0,0.0
necessity,4,0.0030659818560701177
investigations,0,0.0
defined,1,0.001754679986110015
proof,0,0.0
money,25,0.0
busybody,0,0.0
lodgings,0,0.0
conjecture,1,0.002380952380952381
wagon,0,0.0
balls,1,0.0012251742210232343
calmly,1,3.619121272501192E-4
suspect,1,7.664954640175294E-4
lad,52,0.06370905949320818
tallow,0,0.0
brickish,0,0.0
principally,0,0.0
principal,2,0.0
yard,2,0.0015329909280350589
eclipsed,0,0.0
isn,8,0.009801393768185875
bloody,0,0.0
beggarman,0,0.0
person,19,0.0
disconnected,0,0.0
dining,6,0.0021714727635007147
conception,2,0.004761904761904762
pigments,0,0.0
soda,2,0.011056800451844585
shag,0,0.0
scores,0,0.0
asylum,0,0.0
innocence,2,0.004761904761904762
couple,3,0.0010857363817503574
ambition,0,0.0
controlled,0,0.0
sequel,0,0.0
stepped,8,0.009801393768185875
preserves,1,0.004135632367062396
evidence,7,0.0053654682481227055
separate,1,3.619121272501192E-4
annoyance,5,0.02067816183531198
dr,3,0.0
1500,1,0.0
studied,0,0.0
watered,0,0.0
boxed,0,0.0
mister,0,0.0
escaping,0,0.0
mouths,3,0.0036755226630697025
passions,23,0.05476190476190476
abiding,0,0.0
accomplish,0,0.0
cross,1,0.0
unburned,0,0.0
partie,0,0.0
27,0,0.0
heaven,6,0.0021714727635007147
bashful,0,0.0
squire,0,0.0
reliability,0,0.0
significant,0,0.0
generally,0,0.0
valid,0,0.0
pausing,0,0.0
hosmer,0,0.0
silly,16,0.012263927424280471
abstracted,1,0.004135632367062396
virtue,3,0.0036755226630697025
press,4,0.004900696884092937
expenditure,1,0.005528400225922292
province,0,0.0
aberdeen,0,0.0
views,7,0.0053654682481227055
senility,0,0.0
retained,0,0.0
fought,2,0.006294895689939821
gladstone,1,0.005528400225922292
sewn,1,0.004135632367062396
pet,1,0.001754679986110015
favour,1,3.619121272501192E-4
blockaded,0,0.0
swollen,0,0.0
piling,0,0.0
transparent,0,0.0
disregard,0,0.0
easily,7,0.0
slippers,1,0.0031474478449699107
honoria,0,0.0
coupled,0,0.0
pets,0,0.0
give,43,0.0
surroundings,1,0.0031474478449699107
hint,0,0.0
sideways,0,0.0
projecting,0,0.0
mccauley,0,0.0
farmhouse,0,0.0
redder,0,0.0
fattened,0,0.0
august,0,0.0
alaska,0,0.0
unconcerned,0,0.0
betrothal,0,0.0
intrusions,0,0.0
lothman,0,0.0
indian,0,0.0
brain,24,0.02940418130455762
deny,2,7.238242545002383E-4
unmarried,0,0.0
keenly,4,0.009523809523809525
prey,0,0.0
symptom,0,0.0
profession,2,0.0024503484420464686
defending,0,0.0
wrist,0,0.0
leaf,4,0.012589791379879643
thoroughfare,0,0.0
addicted,0,0.0
taking,17,0.0
tested,0,0.0
crime,12,0.02857142857142857
charities,1,0.0
entity,3,0.0
zest,0,0.0
quarrel,9,0.003257209145251072
splashing,0,0.0
dressed,10,0.0
formed,1,3.619121272501192E-4
pieces,3,0.0010857363817503574
humdrum,0,0.0
makings,0,0.0
sullenly,1,0.004135632367062396
murdering,0,0.0
thoughts,7,0.0
000,1,0.0
robber,1,0.0031474478449699107
alliance,2,0.00350935997222003
lethargy,1,0.0031474478449699107
amusing,1,0.002380952380952381
relations,5,0.0018095606362505956
crisp,2,0.006294895689939821
baryta,0,0.0
glided,0,0.0
suggestiveness,0,0.0
stopped,15,0.0
hawk,2,0.006294895689939821
express,6,0.0
sentimental,3,0.009442343534909732
buttoned,0,0.0
centuries,1,0.0031474478449699107
fifty,4,0.0014476485090004767
darted,1,0.002380952380952381
definite,0,0.0
nucleus,0,0.0
heinous,0,0.0
treble,0,0.0
curling,0,0.0
dishonourable,0,0.0
forget,35,0.0
combine,2,0.008271264734124793
evident,1,0.001754679986110015
disregarding,0,0.0
mauritius,0,0.0
2,5,0.0
cellar,0,0.0
ordering,0,0.0
south,2,0.0024503484420464686
true,49,0.0
episode,0,0.0
barbaric,1,0.004135632367062396
badge,0,0.0
fetch,0,0.0
orders,7,0.002533384890750834
erroneous,0,0.0
reptile,0,0.0
bridegroom,0,0.0
ample,1,0.002380952380952381
eley,0,0.0
reconsidered,0,0.0
enwrapped,0,0.0
turn,9,0.0
baby,0,0.0
bijou,0,0.0
grain,0,0.0
include,1,0.0
homely,0,0.0
resources,0,0.0
enjoy,1,3.619121272501192E-4
ceases,0,0.0
mansion,0,0.0
disappointed,6,0.004598972784105176
docks,1,0.004135632367062396
contraction,0,0.0
pain,30,0.010857363817503574
afternoon,7,0.002533384890750834
tongue,3,0.0010857363817503574
oscillated,0,0.0
tongs,0,0.0
actions,3,0.0052640399583300445
tightly,1,0.0031474478449699107
chaff,0,0.0
winds,1,0.002380952380952381
ignorant,1,7.664954640175294E-4
crushed,4,0.0030659818560701177
imperilled,0,0.0
region,0,0.0
farrington,0,0.0
footpath,0,0.0
inn,2,0.0015329909280350589
correspondent,0,0.0
sideboard,0,0.0
dependent,1,0.0031474478449699107
gilt,14,0.057898853138873545
families,1,0.001754679986110015
life,232,0.0
traffic,0,0.0
munificent,1,0.005528400225922292
ak,1,0.0
greeting,1,0.0031474478449699107
flag,0,0.0
berth,0,0.0
qualities,3,0.0010857363817503574
abutted,0,0.0
imagination,16,0.01960278753637175
powers,0,0.0
fight,1,7.664954640175294E-4
knowledge,4,0.0
weave,1,0.0031474478449699107
casket,0,0.0
loosed,0,0.0
dweller,0,0.0
den,3,0.007142857142857143
lot,4,0.0
tut,0,0.0
widened,0,0.0
fulfilled,1,0.0031474478449699107
occurred,2,7.238242545002383E-4
latch,5,0.011904761904761904
volley,0,0.0
embankment,0,0.0
twitching,0,0.0
satisfactory,0,0.0
exit,0,0.0
staring,3,0.0036755226630697025
compilation,1,0.0
peasant,1,0.002380952380952381
tradesmen,1,0.0031474478449699107
incapable,1,0.002380952380952381
tangled,1,0.0031474478449699107
pass,7,0.0
shaking,9,0.003257209145251072
joke,0,0.0
investment,0,0.0
dived,0,0.0
failing,1,0.0031474478449699107
theory,8,0.01403743988888012
coin,0,0.0
boxer,0,0.0
plain,7,0.0
shoulders,13,0.0047048576542515486
contained,3,0.0010857363817503574
eagerness,0,0.0
fess,0,0.0
lamp,11,0.013476916431255577
touched,15,0.005428681908751787
lain,0,0.0
dreary,1,0.001754679986110015
james,21,0.05
dia,0,0.0
mortar,0,0.0
splendour,2,0.00350935997222003
peculiarly,1,0.0012251742210232343
promised,9,0.003257209145251072
slippery,0,0.0
furnished,0,0.0
bloc,0,0.0
lateness,1,0.0031474478449699107
